username,anime_id,my_score,user_id,gender,title,type,source,score,scored_by,rank,popularity,genre
MistButterfly,3266,5,2485327,Female,Ai Yori Aoshi: Enishi - Miyuki,Special,Manga,7.02,7645,3484.0,3191,"Comedy, Drama, Romance"
MistButterfly,3322,5,2485327,Female,Wagaya no Oinari-sama.,TV,Light novel,7.28,9404,2511.0,2323,"Adventure, Fantasy, Shounen, Supernatural"
MistButterfly,3328,2,2485327,Female,School Days: Magical Heart Kokoro-chan,OVA,Unknown,5.77,18773,7870.0,2015,"Comedy, Parody, Magic, Ecchi"
MistButterfly,3359,6,2485327,Female,Amatsuki,TV,Manga,7.0,21364,3554.0,1611,"Action, Historical, Demons, Supernatural, Fantasy, Josei"
MistButterfly,3702,8,2485327,Female,Detroit Metal City,OVA,Manga,8.22,73042,290.0,627,"Music, Comedy"
MistButterfly,3759,2,2485327,Female,School Days: Valentine Days,OVA,Unknown,6.08,22011,7158.0,1847,"Comedy, Romance, School"
MistButterfly,3956,4,2485327,Female,Shakugan no Shana II (Second) Specials,Special,Unknown,7.3,19076,2441.0,1876,"Comedy, Parody"
MistButterfly,3972,6,2485327,Female,Yu☆Gi☆Oh! 5D&#039;s,TV,Manga,7.51,32999,1623.0,1268,"Action, Game, Shounen"
MistButterfly,4015,0,2485327,Female,School Rumble San Gakki,OVA,Manga,7.37,27220,2161.0,1604,"Comedy, Romance, School, Shounen"
MistButterfly,4038,0,2485327,Female,Zettai Karen Children,TV,Manga,7.43,7939,1916.0,2059,"Action, Comedy, Supernatural, Shounen"
MistButterfly,4163,4,2485327,Female,Seto no Hanayome OVA,OVA,Manga,7.98,21309,584.0,1859,"Comedy, Parody, Romance, School"
MistButterfly,4181,9,2485327,Female,Clannad: After Story,TV,Visual novel,9.01,363239,14.0,55,"Slice of Life, Comedy, Supernatural, Drama, Romance"
MistButterfly,4214,6,2485327,Female,Rosario to Vampire Capu2,TV,Manga,7.17,160404,2938.0,269,"Comedy, Ecchi, Fantasy, Harem, Romance, School, Vampire"
MistButterfly,4382,6,2485327,Female,Suzumiya Haruhi no Yuuutsu (2009),TV,Light novel,7.27,181648,2546.0,202,"Sci-Fi, Slice of Life, Mystery, Comedy, Parody, Romance, School"
MistButterfly,4472,0,2485327,Female,Lucky☆Star: Original na Visual to Animation,OVA,4-koma manga,7.89,59049,719.0,901,"Comedy, Parody, School, Slice of Life"
MistButterfly,4551,6,2485327,Female,Hakushaku to Yousei,TV,Light novel,7.42,36713,1932.0,1070,"Adventure, Historical, Magic, Romance, Fantasy, Shoujo"
MistButterfly,4581,0,2485327,Female,Shikabane Hime: Aka,TV,Manga,7.34,33509,2289.0,993,"Action, Horror, Martial Arts"
MistButterfly,4789,6,2485327,Female,ef: A Tale of Melodies.,TV,Visual novel,8.12,51602,407.0,697,"Mystery, Supernatural, Drama, Romance"
MistButterfly,4884,6,2485327,Female,Tales of the Abyss,TV,Game,7.42,37488,1953.0,941,"Adventure, Drama, Fantasy"
MistButterfly,5079,5,2485327,Female,Kurokami The Animation,TV,Manga,7.25,33478,2619.0,969,"Action, Martial Arts, Super Power"
MistButterfly,5118,4,2485327,Female,Suzumiya Haruhi-chan no Yuuutsu,ONA,4-koma manga,7.58,40899,1414.0,1051,"Comedy, Parody"
MistButterfly,5150,5,2485327,Female,Hatsukoi Limited.,TV,Manga,7.4,29779,2019.0,1279,"Comedy, Romance, School, Shounen"
MistButterfly,5163,6,2485327,Female,Code Geass: Hangyaku no Lelouch R2 Picture Drama,Special,Original,7.21,10823,2767.0,2274,"Comedy, Ecchi, Slice of Life"
MistButterfly,5454,5,2485327,Female,Yoku Wakaru Gendai Mahou,TV,Light novel,6.53,6889,5500.0,2710,"Comedy, Magic"
MistButterfly,5678,8,2485327,Female,Kobato.,TV,Manga,8.06,39948,476.0,814,"Comedy, Drama, Romance, Fantasy"
MistButterfly,5680,7,2485327,Female,K-On!,TV,4-koma manga,7.86,281978,783.0,80,"Slice of Life, Comedy, Music, School"
MistButterfly,6033,7,2485327,Female,Dragon Ball Kai,TV,Manga,7.91,92032,674.0,498,"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power"
MistButterfly,6127,5,2485327,Female,Toradora!: SOS!,Special,Unknown,6.42,34752,5947.0,1231,Comedy
MistButterfly,6213,0,2485327,Female,Toaru Kagaku no Railgun,TV,Manga,7.83,142516,835.0,220,"Action, Sci-Fi, Super Power"
MistButterfly,6291,6,2485327,Female,Full Metal Panic! The Second Raid Episode 000,Special,Light novel,7.51,13628,1609.0,2142,"Action, Adventure, Mecha, Military"
MistButterfly,6351,6,2485327,Female,"Clannad: After Story - Mou Hitotsu no Sekai, Kyou-hen",Special,Visual novel,7.97,110530,587.0,483,"Drama, Romance, School"
MistButterfly,6379,5,2485327,Female,Kyou no 5 no 2 (TV): Takarabako,OVA,Unknown,7.14,2601,3043.0,4426,"Comedy, Ecchi, School, Seinen"
MistButterfly,6512,0,2485327,Female,Nyan Koi!,TV,Manga,7.32,95032,2352.0,462,"Harem, Comedy, Romance"
MistButterfly,6709,4,2485327,Female,Ai Yori Aoshi: Yumegatari,Special,Manga,6.87,3664,4019.0,4041,"Comedy, Harem, Romance, Slice of Life"
MistButterfly,6773,7,2485327,Female,Shakugan no Shana III (Final),TV,Light novel,7.67,79795,1175.0,490,"Action, Supernatural, Drama, Romance, Fantasy"
MistButterfly,7079,4,2485327,Female,Ookamikakushi,TV,Visual novel,6.42,24836,5935.0,1390,"Action, Mystery, Horror, Supernatural"
MistButterfly,7311,9,2485327,Female,Suzumiya Haruhi no Shoushitsu,Movie,Light novel,8.73,179475,45.0,181,"Comedy, Mystery, Romance, School, Sci-Fi, Supernatural"
MistButterfly,7791,7,2485327,Female,K-On!!,TV,4-koma manga,8.14,178001,383.0,183,"Comedy, Music, School, Slice of Life"
MistButterfly,80,0,2485327,Female,Mobile Suit Gundam,TV,Original,7.87,29311,763.0,1215,"Action, Space, Mecha, Military, Sci-Fi"
MistButterfly,85,0,2485327,Female,Mobile Suit Zeta Gundam,TV,Original,8.02,18610,535.0,1851,"Military, Sci-Fi, Space, Drama, Romance, Mecha"
MistButterfly,86,0,2485327,Female,Mobile Suit Gundam ZZ,TV,Original,6.76,10152,4504.0,2544,"Space, Comedy, Mecha, Military, Drama, Sci-Fi"
MistButterfly,579,4,2485327,Female,Battle Programmer Shirase,TV,Original,7.02,12640,3485.0,2325,"Comedy, Ecchi, Sci-Fi"
MistButterfly,949,5,2485327,Female,Top wo Nerae! Gunbuster,OVA,Original,7.94,30774,636.0,1185,"Action, Comedy, Drama, Mecha, Military, Sci-Fi, Shounen, Space"
MistButterfly,3927,8,2485327,Female,Mobile Suit Gundam 00 Second Season,TV,Original,8.18,65300,336.0,851,"Action, Military, Sci-Fi, Space, Drama, Mecha"
MistButterfly,3974,6,2485327,Female,Tetsuwan Birdy Decode,TV,Manga,7.52,25528,1592.0,1312,"Action, Sci-Fi, Comedy"
MistButterfly,5074,6,2485327,Female,Tetsuwan Birdy Decode:02,TV,Manga,7.81,17735,868.0,1928,"Action, Sci-Fi, Comedy"
MistButterfly,5341,8,2485327,Female,Ookami to Koushinryou II,TV,Light novel,8.43,161240,151.0,240,"Adventure, Historical, Romance, Fantasy"
MistButterfly,6634,7,2485327,Female,Sengoku Basara Two,TV,Game,7.67,24033,1174.0,1533,"Action, Historical, Martial Arts, Samurai, Super Power"
MistButterfly,7592,7,2485327,Female,Nurarihyon no Mago,TV,Manga,7.75,72136,997.0,497,"Action, Demons, Shounen, Supernatural"
MistButterfly,9041,4,2485327,Female,IS: Infinite Stratos,TV,Light novel,7.03,198639,3456.0,167,"Action, Sci-Fi, Harem, Comedy, Ecchi, Mecha"
MistButterfly,9379,6,2485327,Female,Denpa Onna to Seishun Otoko,TV,Light novel,7.27,85111,2517.0,406,"Sci-Fi, Slice of Life, Comedy"
MistButterfly,9624,4,2485327,Female,30-sai no Hoken Taiiku,TV,Book,6.79,17964,4348.0,1743,"Ecchi, Parody, Romance, Seinen"
MistButterfly,9745,7,2485327,Female,Sengoku Basara Movie: The Last Party,Movie,Game,7.71,10458,1086.0,2582,"Action, Historical, Martial Arts, Samurai, Super Power"
MistButterfly,9941,8,2485327,Female,Tiger & Bunny,TV,Original,8.06,54916,480.0,605,"Action, Mystery, Comedy, Super Power"
MistButterfly,10049,8,2485327,Female,Nurarihyon no Mago: Sennen Makyou,TV,Manga,8.11,51862,425.0,886,"Action, Demons, Shounen, Supernatural"
MistButterfly,10156,5,2485327,Female,Sacred Seven,TV,Original,6.71,24858,4723.0,1411,"Action, Sci-Fi, Super Power, School"
MistButterfly,10357,7,2485327,Female,Jinrui wa Suitai Shimashita,TV,Light novel,7.87,40680,756.0,723,"Comedy, Fantasy, Seinen"
MistButterfly,10711,5,2485327,Female,Plastic Neesan,ONA,Manga,7.36,65952,2194.0,722,"Comedy, School"
MistButterfly,11021,5,2485327,Female,Muv-Luv Alternative: Total Eclipse,TV,Light novel,7.18,29704,2895.0,1236,"Action, Mecha, Military, Sci-Fi"
MistButterfly,11665,10,2485327,Female,Natsume Yuujinchou Shi,TV,Manga,8.72,62108,46.0,633,"Slice of Life, Supernatural, Drama, Fantasy, Shoujo"
MistButterfly,11743,0,2485327,Female,Toaru Majutsu no Index Movie: Endymion no Kiseki,Movie,Original,7.66,35800,1210.0,1172,"Action, Sci-Fi, Super Power, Magic"
MistButterfly,11751,5,2485327,Female,Senki Zesshou Symphogear,TV,Original,7.07,24908,3319.0,1280,"Action, Sci-Fi, Music"
MistButterfly,11785,5,2485327,Female,Haiyore! Nyaruko-san,TV,Light novel,7.2,92241,2812.0,363,"Sci-Fi, Comedy, Parody"
MistButterfly,12679,6,2485327,Female,Joshiraku,TV,Manga,7.54,21583,1525.0,1224,"Slice of Life, Comedy, Shounen"
MistButterfly,12967,6,2485327,Female,Arcana Famiglia,TV,Visual novel,6.41,63122,5949.0,635,"Action, Harem, Supernatural, Romance, Shoujo"
MistButterfly,13161,5,2485327,Female,Hagure Yuusha no Aesthetica,TV,Light novel,7.16,116406,2964.0,339,"Action, Super Power, Ecchi, Fantasy"
MistButterfly,13331,8,2485327,Female,Jormungand: Perfect Order,TV,Manga,8.01,60717,545.0,807,"Action, Adventure, Seinen"
MistButterfly,13535,6,2485327,Female,Binbougami ga!,TV,Manga,7.83,75377,825.0,537,"Comedy, Parody, Shounen, Supernatural"
MistButterfly,14811,5,2485327,Female,GJ-bu,TV,Light novel,7.44,49700,1846.0,782,"Comedy, School, Slice of Life"
MistButterfly,15315,8,2485327,Female,Mondaiji-tachi ga Isekai kara Kuru Sou Desu yo?,TV,Light novel,7.79,169236,906.0,199,"Action, Comedy, Fantasy, Supernatural"
MistButterfly,15699,5,2485327,Female,Haiyore! Nyaruko-san W,TV,Light novel,7.4,57118,2016.0,786,"Comedy, Parody, Sci-Fi"
MistButterfly,15863,5,2485327,Female,Ginga Kikoutai Majestic Prince,TV,Manga,7.42,17265,1931.0,1731,"Action, Mecha, School, Sci-Fi, Seinen, Space"
MistButterfly,16049,0,2485327,Female,Toaru Kagaku no Railgun S,TV,Manga,8.12,92796,418.0,442,"Action, Sci-Fi, Super Power"
MistButterfly,16668,6,2485327,Female,Kakumeiki Valvrave,TV,Original,7.27,57030,2524.0,741,"Action, Military, Space, Mecha"
MistButterfly,17265,8,2485327,Female,Log Horizon,TV,Novel,8.09,294573,448.0,64,"Action, Game, Adventure, Magic, Fantasy"
MistButterfly,17909,7,2485327,Female,Uchouten Kazoku,TV,Novel,7.95,34565,622.0,860,"Slice of Life, Comedy, Demons, Drama, Fantasy"
MistButterfly,18119,7,2485327,Female,Servant x Service,TV,4-koma manga,7.77,52895,952.0,760,"Comedy, Slice of Life"
MistButterfly,19023,5,2485327,Female,"Wake Up, Girls!",TV,Original,7.05,13341,3394.0,1863,"Drama, Music"
MistButterfly,19769,4,2485327,Female,Mahou Sensou,TV,Light novel,6.17,67158,6873.0,592,"Action, Fantasy, Magic"
MistButterfly,20053,5,2485327,Female,Wizard Barristers: Benmashi Cecil,TV,Original,6.23,17492,6670.0,1669,"Action, Police, Magic, Fantasy"
MistButterfly,20541,0,2485327,Female,Mikakunin de Shinkoukei,TV,4-koma manga,7.54,92924,1530.0,403,"Slice of Life, Comedy, Romance, School"
MistButterfly,20555,4,2485327,Female,SoniAni: Super Sonico The Animation,TV,Other,6.2,18966,6764.0,1412,"Music, Slice of Life"
MistButterfly,20973,5,2485327,Female,Sekai Seifuku: Bouryaku no Zvezda,TV,Original,7.15,37437,3012.0,931,"Action, Comedy, Fantasy"
MistButterfly,21085,5,2485327,Female,Witch Craft Works,TV,Manga,7.2,72650,2833.0,573,"Action, Fantasy, Magic, Seinen, Supernatural"
MistButterfly,21437,6,2485327,Female,Buddy Complex,TV,Original,7.26,27316,2551.0,1433,"Action, Sci-Fi, Mecha"
MistButterfly,2923,7,2485327,Female,Shugo Chara!,TV,Manga,7.56,66065,1476.0,583,"Comedy, Magic, School, Shoujo"
MistButterfly,7082,5,2485327,Female,Shugo Chara! Party!,TV,Manga,6.71,23040,4731.0,1561,"Comedy, Magic, School, Shoujo"
MistButterfly,147,5,2485327,Female,Kimi ga Nozomu Eien,TV,Visual novel,7.35,52858,2238.0,829,"Drama, Romance, Slice of Life"
MistButterfly,656,5,2485327,Female,Air in Summer,Special,Visual novel,7.42,19903,1921.0,2025,"Romance, Supernatural, Comedy, Historical, Drama"
MistButterfly,1589,6,2485327,Female,Bartender,TV,Manga,7.46,17115,1753.0,1448,"Drama, Seinen, Slice of Life"
MistButterfly,1856,4,2485327,Female,Kimi ga Nozomu Eien: Ayu Mayu Gekijou,ONA,Visual novel,6.27,2440,6508.0,4883,Comedy
MistButterfly,2129,6,2485327,Female,True Tears,TV,Original,7.49,71897,1684.0,586,"Drama, Romance, School"
MistButterfly,3002,0,2485327,Female,Gyakkyou Burai Kaiji: Ultimate Survivor,TV,Manga,8.32,70767,218.0,555,"Game, Psychological, Seinen, Thriller"
MistButterfly,3318,5,2485327,Female,Kimi ga Nozomu Eien: Next Season,OVA,Visual novel,7.02,12028,3500.0,2475,"Drama, Romance"
MistButterfly,3572,8,2485327,Female,Macross F,TV,Original,7.98,51693,580.0,791,"Action, Mecha, Military, Music, Romance, Sci-Fi, Space"
MistButterfly,5781,0,2485327,Female,Isekai no Seikishi Monogatari,OVA,Original,8.02,45216,532.0,841,"Action, Comedy, Ecchi, Fantasy, Harem, Mecha, School"
MistButterfly,6007,7,2485327,Female,Ookami to Koushinryou II: Ookami to Kohakuiro no Yuuutsu,OVA,Light novel,7.95,58391,621.0,852,"Adventure, Historical, Romance, Fantasy"
MistButterfly,6547,8,2485327,Female,Angel Beats!,TV,Original,8.31,641851,227.0,7,"Action, Comedy, Drama, School, Supernatural"
MistButterfly,6610,6,2485327,Female,Ibara no Ou,Movie,Manga,7.15,24459,3000.0,1559,"Action, Thriller, Mystery, Sci-Fi"
MistButterfly,6884,5,2485327,Female,Ookami to Koushinryou II Specials,Special,Light novel,7.1,20727,3214.0,1728,Fantasy
MistButterfly,6922,7,2485327,Female,Fate/stay night Movie: Unlimited Blade Works,Movie,Visual novel,7.53,77292,1549.0,609,"Action, Fantasy, Magic, Supernatural"
MistButterfly,7598,4,2485327,Female,Loups=Garous,Movie,Novel,6.37,6404,6128.0,3194,"Sci-Fi, Mystery, Thriller"
MistButterfly,8277,4,2485327,Female,Hyakka Ryouran: Samurai Girls,TV,Light novel,6.95,56592,3736.0,712,"Action, Comedy, Ecchi, Harem, Samurai, School"
MistButterfly,8536,5,2485327,Female,Fortune Arterial: Akai Yakusoku,TV,Visual novel,6.84,46595,4143.0,996,"Comedy, Romance, School, Supernatural, Vampire"
MistButterfly,8861,5,2485327,Female,"Yosuga no Sora: In Solitude, Where We Are Least Alone.",TV,Visual novel,6.58,125727,5314.0,297,"Drama, Ecchi, Harem, Romance"
MistButterfly,9062,6,2485327,Female,Angel Beats! Specials,Special,Original,7.74,104255,1011.0,468,"Action, Comedy, Supernatural, School"
MistButterfly,9170,4,2485327,Female,Kimi ga Nozomu Eien: Gundam Parody,Special,Unknown,5.54,1850,8302.0,4989,"Mecha, Parody, Sci-Fi, Space"
MistButterfly,9982,7,2485327,Female,Fairy Tail OVA,OVA,Manga,7.75,62205,983.0,818,"Comedy, Magic, Ecchi, Fantasy, Shounen"
MistButterfly,10067,7,2485327,Female,Angel Beats!: Another Epilogue,Special,Original,7.59,100724,1369.0,489,"Supernatural, Drama, School"
MistButterfly,10647,5,2485327,Female,Ao no Exorcist: Ura Ex,Special,Unknown,7.21,24528,2760.0,1429,"Action, Fantasy, Supernatural, Shounen"
MistButterfly,10794,4,2485327,Female,IS: Infinite Stratos Encore - Koi ni Kogareru Rokujuusou,OVA,Light novel,7.07,41927,3306.0,1151,"Action, Sci-Fi, Harem, Comedy, Ecchi, Mecha"
MistButterfly,11887,8,2485327,Female,Kokoro Connect,TV,Light novel,7.95,209999,618.0,123,"Slice of Life, Comedy, Supernatural, Drama, Romance, School"
MistButterfly,12049,7,2485327,Female,Fairy Tail Movie 1: Houou no Miko,Movie,Manga,7.63,63052,1268.0,803,"Action, Adventure, Fantasy, Magic, Comedy, Shounen"
MistButterfly,13663,6,2485327,Female,To LOVE-Ru Darkness,TV,Manga,7.71,103748,1091.0,405,"Comedy, Ecchi, Harem, Romance, School, Sci-Fi, Shounen"
MistButterfly,13677,5,2485327,Female,Ao no Exorcist Movie Special,Special,Unknown,7.14,8985,3027.0,2335,"Parody, Comedy"
MistButterfly,13851,5,2485327,Female,To LOVE-Ru Darkness OVA,OVA,Manga,7.75,40671,1006.0,1096,"Sci-Fi, Harem, Comedy, Romance, Ecchi, School, Shounen"
MistButterfly,15051,6,2485327,Female,Love Live! School Idol Project,TV,Other,7.62,118299,1300.0,305,"Slice of Life, Music, School"
MistButterfly,15197,7,2485327,Female,Code Geass: Boukoku no Akito 2 - Hikisakareshi Yokuryuu,Movie,Original,7.72,41740,1057.0,1030,"Action, Mecha, Military"
MistButterfly,15199,7,2485327,Female,Code Geass: Boukoku no Akito 3 - Kagayaku Mono Ten yori Otsu,Movie,Original,7.49,27869,1659.0,1288,"Action, Mecha, Military"
MistButterfly,15201,7,2485327,Female,Code Geass: Boukoku no Akito 4 - Nikushimi no Kioku kara,Movie,Original,7.43,22813,1884.0,1410,"Action, Mecha, Military"
MistButterfly,15377,4,2485327,Female,Hyakka Ryouran: Samurai Bride,TV,Light novel,6.87,28765,4040.0,1251,"Action, Ecchi, Comedy, Harem, Samurai, School"
MistButterfly,16001,8,2485327,Female,Kokoro Connect: Michi Random,Special,Light novel,8.13,96552,401.0,585,"Comedy, Drama, Romance, School, Slice of Life, Supernatural"
MistButterfly,16099,5,2485327,Female,Sword Art Online: Sword Art Offline,Special,Light novel,6.38,28319,6094.0,1314,Comedy
MistButterfly,16762,7,2485327,Female,Mirai Nikki: Redial,OVA,Manga,7.62,123067,1305.0,401,"Action, Psychological, Supernatural, Shounen"
MistButterfly,17535,6,2485327,Female,Fairy Tail Movie 1: Houou no Miko - Hajimari no Asa,Special,Manga,7.49,25272,1663.0,1572,"Fantasy, Magic, Shounen"
MistButterfly,18247,4,2485327,Female,IS: Infinite Stratos 2,TV,Light novel,6.79,115321,4361.0,375,"Action, Sci-Fi, Harem, Comedy, Ecchi, Mecha"
MistButterfly,18295,6,2485327,Female,Kakumeiki Valvrave 2nd Season,TV,Original,7.39,39250,2070.0,1200,"Action, Space, Mecha"
MistButterfly,18393,6,2485327,Female,Fairy Tail x Rave,OVA,Manga,7.45,40736,1803.0,1159,"Action, Adventure, Comedy, Fantasy, Magic, Shounen"
MistButterfly,18397,7,2485327,Female,Shingeki no Kyojin OVA,OVA,Manga,7.88,98624,746.0,455,"Action, Super Power, Drama, Fantasy, Shounen"
MistButterfly,19111,6,2485327,Female,Love Live! School Idol Project 2nd Season,TV,Other,7.99,79740,570.0,599,"Music, School, Slice of Life"
MistButterfly,20021,5,2485327,Female,Sword Art Online: Extra Edition,Special,Light novel,6.88,103446,4011.0,486,"Action, Adventure, Fantasy, Game, Romance"
MistButterfly,20745,5,2485327,Female,Love Live! School Idol Project OVA,OVA,Other,6.95,16798,3745.0,2127,"Music, Slice of Life, School"
MistButterfly,20785,7,2485327,Female,Mahouka Koukou no Rettousei,TV,Light novel,7.74,235728,1021.0,102,"Action, Sci-Fi, Supernatural, Magic, Romance, School"
MistButterfly,21339,7,2485327,Female,Psycho-Pass Movie,Movie,Original,7.87,65321,766.0,614,"Action, Military, Police, Sci-Fi"
MistButterfly,21353,5,2485327,Female,Tokyo ESP,TV,Manga,6.63,51400,5081.0,729,"Action, Sci-Fi, Comedy, Super Power, Supernatural, Shounen"
MistButterfly,21431,5,2485327,Female,Gokukoku no Brynhildr,TV,Manga,7.05,107809,3365.0,357,"Drama, Mystery, Sci-Fi, Seinen"
MistButterfly,21879,5,2485327,Female,Sword Art Online: Sword Art Offline - Extra Edition,Special,Unknown,6.8,15842,4337.0,1845,Comedy
MistButterfly,21881,6,2485327,Female,Sword Art Online II,TV,Light novel,7.2,531486,2827.0,17,"Action, Game, Adventure, Romance, Fantasy"
MistButterfly,22043,8,2485327,Female,Fairy Tail (2014),TV,Manga,8.13,185951,397.0,120,"Action, Adventure, Comedy, Fantasy, Magic, Shounen"
MistButterfly,22297,9,2485327,Female,Fate/stay night: Unlimited Blade Works,TV,Visual novel,8.34,256555,198.0,108,"Action, Supernatural, Magic, Fantasy"
MistButterfly,22663,4,2485327,Female,Seiken Tsukai no World Break,TV,Light novel,7.15,77959,3012.0,547,"Action, Fantasy, Harem, Romance, School, Supernatural"
MistButterfly,23133,5,2485327,Female,M3: Sono Kuroki Hagane,TV,Original,6.69,13314,4803.0,1645,"Action, Sci-Fi, Mystery, Psychological, Drama, Mecha"
MistButterfly,23233,5,2485327,Female,Shinmai Maou no Testament,TV,Light novel,7.07,147035,3318.0,243,"Action, Harem, Demons, Romance, Ecchi, Fantasy"
MistButterfly,23309,5,2485327,Female,Rail Wars!,TV,Light novel,6.45,50972,5812.0,778,"Action, Harem, Police, Ecchi"
MistButterfly,23321,7,2485327,Female,Log Horizon 2nd Season,TV,Novel,7.67,168702,1171.0,197,"Action, Adventure, Fantasy, Game, Magic"
MistButterfly,23775,6,2485327,Female,Shingeki no Kyojin Movie 1: Guren no Yumiya,Movie,Manga,7.69,18325,1139.0,1580,"Action, Drama, Fantasy, Shounen, Super Power"
MistButterfly,23777,6,2485327,Female,Shingeki no Kyojin Movie 2: Jiyuu no Tsubasa,Movie,Manga,7.76,13153,974.0,1703,"Action, Super Power, Drama, Fantasy, Shounen"
MistButterfly,24873,4,2485327,Female,Juuou Mujin no Fafnir,TV,Light novel,6.43,41266,5879.0,972,"Fantasy, Harem, Romance, School"
MistButterfly,24997,6,2485327,Female,Love Live! The School Idol Movie,Movie,Original,8.11,35847,423.0,1269,"Music, School, Slice of Life"
MistButterfly,25283,4,2485327,Female,Kuusen Madoushi Kouhosei no Kyoukan,TV,Light novel,6.58,61366,5297.0,662,"Action, Drama, Fantasy, Magic, School"
MistButterfly,25537,8,2485327,Female,Fate/stay night Movie: Heaven&#039;s Feel - I. Presage Flower,Movie,Visual novel,8.47,11235,118.0,853,"Action, Fantasy, Magic, Supernatural"
MistButterfly,25897,5,2485327,Female,Love Live! School Idol Project: μ&#039;s →NEXT LoveLive! 2014 - Endless Parade Makuai Drama,Special,Unknown,6.85,2685,4110.0,4148,Comedy
MistButterfly,27787,7,2485327,Female,Nisekoi:,TV,Manga,7.5,168152,1639.0,235,"Comedy, Harem, Romance, School, Shounen"
MistButterfly,27829,6,2485327,Female,Heavy Object,TV,Light novel,7.38,35792,2110.0,913,"Action, Mecha, Military, Sci-Fi"
MistButterfly,27891,5,2485327,Female,Sword Art Online II: Debriefing,Special,Light novel,6.63,31111,5079.0,1413,"Action, Adventure, Fantasy, Game"
