Mal ID,Username,Gender,Birthday,Location,Joined,Days Watched,Mean Score,Watching,Completed,On Hold,Dropped,Plan to Watch,Total Entries,Rewatched,Episodes Watched
4448,scarykid,,,,2007-05-19T00:00:00+00:00,9.3,9.0,4.0,2.0,0.0,0.0,3.0,9.0,1.0,556.0
4449,deina-kun,,,,2007-05-19T00:00:00+00:00,0.4,9.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,25.0
4451,LionPaws,Male,1984-11-17T00:00:00+00:00,Israel,2007-05-19T00:00:00+00:00,177.9,6.86,88.0,688.0,103.0,1.0,190.0,1070.0,0.0,11081.0
4452,redleocat,,,,2007-05-19T00:00:00+00:00,0.2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,14.0
4453,Navie,,,,2007-05-19T00:00:00+00:00,5.5,8.36,0.0,13.0,0.0,2.0,0.0,15.0,0.0,315.0
4454,Dalles,Male,1988-04-01T00:00:00+00:00,,2007-05-19T00:00:00+00:00,52.6,7.62,0.0,61.0,2.0,0.0,0.0,63.0,35.0,3138.0
4455,Loosa2,,,,2007-05-19T00:00:00+00:00,18.0,7.71,11.0,29.0,8.0,4.0,4.0,56.0,0.0,1058.0
4456,hellsdemonica,Female,1989-04-11T00:00:00+00:00,"Miami, Florida",2007-05-19T00:00:00+00:00,75.4,8.06,63.0,141.0,7.0,0.0,69.0,280.0,8.0,4491.0
4457,verite,Female,1980-08-08T00:00:00+00:00,Georgia,2007-05-19T00:00:00+00:00,86.4,7.2,39.0,264.0,11.0,31.0,15.0,360.0,40.0,4952.0
4458,batmite,,,,2007-05-19T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4459,bluefire,,,,2007-05-19T00:00:00+00:00,8.8,7.39,4.0,25.0,0.0,0.0,0.0,29.0,0.0,529.0
4460,InoueKurosaki,Female,1990-09-12T00:00:00+00:00,Antigua,2007-05-19T00:00:00+00:00,54.5,8.21,8.0,174.0,20.0,3.0,156.0,361.0,6.0,3147.0
4461,neomauii,Female,,Brazil,2007-05-19T00:00:00+00:00,29.7,7.88,5.0,81.0,22.0,17.0,41.0,166.0,0.0,1737.0
4462,Stinger02,Male,1983-06-05T00:00:00+00:00,California,2007-05-19T00:00:00+00:00,154.9,7.35,7.0,276.0,23.0,49.0,3.0,358.0,0.0,9164.0
4463,feliciahardy,Female,1988-08-28T00:00:00+00:00,Georgia,2007-05-19T00:00:00+00:00,251.8,8.55,86.0,246.0,36.0,20.0,97.0,485.0,206.0,18829.0
4464,Maleficent,Female,1992-02-14T00:00:00+00:00,,2007-05-19T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4465,iyzea,,,,2007-05-19T00:00:00+00:00,0.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4466,maniak-,,,,2007-05-19T00:00:00+00:00,3.6,8.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,220.0
4467,YukiForslund,Male,1989-05-06T00:00:00+00:00,,2007-05-19T00:00:00+00:00,186.3,8.22,2.0,661.0,8.0,167.0,187.0,1025.0,42.0,10660.0
4468,1337_ninj4,,,,2007-05-19T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4469,tadamono,Female,1986-10-10T00:00:00+00:00,Washington,2007-05-19T00:00:00+00:00,356.6,7.24,6.0,582.0,112.0,112.0,112.0,924.0,406.0,21087.0
4470,annangel,Female,1992-11-06T00:00:00+00:00,Malaysia,2007-05-19T00:00:00+00:00,59.4,7.71,2.0,212.0,12.0,15.0,5.0,246.0,0.0,3478.0
4471,darkshikon,,,,2007-05-19T00:00:00+00:00,31.8,10.0,6.0,94.0,3.0,7.0,3.0,113.0,0.0,1934.0
4472,Darkdragon500,Male,1991-03-15T00:00:00+00:00,"East Coast, US",2007-05-19T00:00:00+00:00,138.7,8.35,190.0,665.0,0.0,0.0,1240.0,2095.0,72.0,8288.0
4473,yume1,,,,2007-05-19T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4474,Katerinkas,,,,2007-05-19T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4475,Chizuri,Female,1990-12-12T00:00:00+00:00,"Boston, MA",2007-05-19T00:00:00+00:00,52.2,6.83,13.0,138.0,34.0,100.0,35.0,320.0,15.0,3047.0
4476,drjoestan,,,,2007-05-19T00:00:00+00:00,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
4477,adamups2000,,,,2007-05-19T00:00:00+00:00,0.0,8.0,6.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0
4478,mawan,,,,2007-05-19T00:00:00+00:00,7.2,7.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,440.0
4480,Keogh,Male,1992-06-08T00:00:00+00:00,Poland,2007-05-20T00:00:00+00:00,93.4,8.25,10.0,291.0,7.0,8.0,47.0,363.0,5.0,5529.0
4481,eggybites,,,,2007-05-20T00:00:00+00:00,3.4,9.27,4.0,12.0,0.0,0.0,1.0,17.0,0.0,201.0
4482,Kaer,,,,2007-05-20T00:00:00+00:00,0.4,8.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,26.0
4483,Zoisaite,,,,2007-05-20T00:00:00+00:00,10.1,8.23,6.0,39.0,3.0,1.0,0.0,49.0,0.0,613.0
4484,Uncle_Berry,,,,2007-05-20T00:00:00+00:00,116.7,7.01,73.0,300.0,13.0,3.0,25.0,414.0,3.0,6959.0
4485,iza-pi,Female,1989-03-29T00:00:00+00:00,Singapore,2007-05-20T00:00:00+00:00,6.7,8.38,7.0,7.0,2.0,0.0,2.0,18.0,0.0,419.0
4486,fuji_angel,,,,2007-05-20T00:00:00+00:00,10.6,8.5,2.0,9.0,1.0,0.0,0.0,12.0,0.0,637.0
4487,Tekkie,Male,1987-07-16T00:00:00+00:00,"Deltona, FL",2007-05-20T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4488,zed,Male,,,2007-05-20T00:00:00+00:00,43.9,7.46,21.0,119.0,16.0,3.0,8.0,167.0,0.0,2460.0
4489,Eraclea,Male,1990-04-02T00:00:00+00:00,,2007-05-20T00:00:00+00:00,16.3,7.64,4.0,37.0,6.0,0.0,12.0,59.0,6.0,940.0
4490,peixinho,,,,2007-05-20T00:00:00+00:00,55.2,8.17,19.0,132.0,0.0,0.0,0.0,151.0,47.0,7942.0
4491,Choatic-Lunatic,Male,1990-10-17T00:00:00+00:00,Newcastle,2007-05-20T00:00:00+00:00,1.5,8.2,1.0,2.0,2.0,0.0,0.0,5.0,0.0,91.0
4492,radco,Male,1990-06-27T00:00:00+00:00,,2007-05-20T00:00:00+00:00,60.5,7.42,6.0,81.0,2.0,1.0,0.0,90.0,1.0,3568.0
4493,MaxZXL,Male,1993-05-18T00:00:00+00:00,"Holon, Israel",2007-05-20T00:00:00+00:00,31.2,8.33,3.0,8.0,4.0,3.0,3.0,21.0,4.0,1862.0
4494,mui,Female,,,2007-05-20T00:00:00+00:00,150.6,9.34,77.0,378.0,56.0,51.0,16.0,578.0,0.0,8680.0
4495,Tavernknight,Male,1978-08-30T00:00:00+00:00,"Austin, Texas",2007-05-20T00:00:00+00:00,14.9,8.04,3.0,77.0,9.0,1.0,19.0,109.0,2.0,1048.0
4496,toughie,Female,,Hueco Mundo,2007-05-20T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4497,Xyanide,,,,2007-05-20T00:00:00+00:00,147.9,7.97,4.0,744.0,39.0,50.0,0.0,837.0,7.0,9597.0
4498,terraskye,Female,1991-11-08T00:00:00+00:00,"Sydney, Australia",2007-05-20T00:00:00+00:00,88.5,7.38,8.0,282.0,104.0,75.0,171.0,640.0,14.0,5473.0
4499,Areguzanda,,,,2007-05-20T00:00:00+00:00,51.4,8.97,2.0,105.0,1.0,0.0,12.0,120.0,17.0,3102.0
4500,Reactive,Male,,"Bucharest, Romania",2007-05-20T00:00:00+00:00,164.8,7.72,17.0,655.0,79.0,48.0,11.0,810.0,2.0,9531.0
4501,Taizku,,1944-01-18T00:00:00+00:00,,2007-05-20T00:00:00+00:00,8.8,8.8,2.0,3.0,0.0,0.0,0.0,5.0,0.0,534.0
4502,Misdemedor,,,,2007-05-20T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4503,dacon,Male,,,2007-05-20T00:00:00+00:00,55.2,6.49,3.0,162.0,5.0,2.0,100.0,272.0,0.0,3220.0
4504,Shanatan,Male,1984-04-03T00:00:00+00:00,"Long Beach, CA",2007-05-20T00:00:00+00:00,18.6,8.45,1.0,29.0,0.0,2.0,25.0,57.0,56.0,1071.0
4505,Kyuuketsuki,Male,1988-12-28T00:00:00+00:00,Stockholm \o/,2007-05-20T00:00:00+00:00,27.9,8.97,8.0,32.0,0.0,1.0,0.0,41.0,0.0,1653.0
4506,aeraeon,Male,1986-11-15T00:00:00+00:00,,2007-05-20T00:00:00+00:00,80.7,7.01,26.0,137.0,7.0,41.0,161.0,372.0,0.0,4814.0
4507,Calau90,Male,1990-05-20T00:00:00+00:00,Romania,2007-05-20T00:00:00+00:00,220.1,8.84,3.0,638.0,3.0,11.0,20.0,675.0,85.0,12970.0
4508,kiiizuvd,,,,2007-05-20T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4509,fairyglen,Female,,The Netherlands ¬¬'',2007-05-20T00:00:00+00:00,81.2,7.63,5.0,215.0,9.0,8.0,16.0,253.0,0.0,4841.0
4510,BzzzYczeK,,,,2007-05-20T00:00:00+00:00,38.3,7.88,19.0,63.0,5.0,0.0,2.0,89.0,0.0,2284.0
4511,espino,,,,2007-05-20T00:00:00+00:00,0.7,9.0,0.0,9.0,0.0,0.0,0.0,9.0,0.0,9.0
4512,chidori6,Female,1991-05-27T00:00:00+00:00,,2007-05-20T00:00:00+00:00,24.9,8.35,7.0,66.0,32.0,4.0,145.0,254.0,0.0,1457.0
4513,Orkha,,,,2007-05-20T00:00:00+00:00,61.7,7.27,2.0,185.0,15.0,1.0,38.0,241.0,0.0,3603.0
4514,NeoFireHawk,Male,,Un monde à la fois belle et impitoyable.,2007-05-20T00:00:00+00:00,222.8,7.34,56.0,538.0,53.0,16.0,110.0,773.0,59.0,13140.0
4515,jeanbrujo,Male,1980-05-23T00:00:00+00:00,"Florian&oacute;polis, Santa Catarina, Brasil",2007-05-20T00:00:00+00:00,46.6,7.84,5.0,154.0,6.0,0.0,91.0,256.0,10.0,2571.0
4516,makiono,,,,2007-05-20T00:00:00+00:00,31.0,7.39,7.0,54.0,24.0,6.0,38.0,129.0,0.0,1851.0
4517,sleepyredpanda,,,,2007-05-20T00:00:00+00:00,35.2,7.78,3.0,82.0,4.0,3.0,10.0,102.0,0.0,2092.0
4518,Dragonspirit,Male,1987-06-12T00:00:00+00:00,Vienna,2007-05-20T00:00:00+00:00,27.4,8.26,2.0,107.0,3.0,3.0,162.0,277.0,0.0,1666.0
4519,Kei_Loord,Male,1988-12-01T00:00:00+00:00,"J�rvenp��, Finland",2007-05-20T00:00:00+00:00,18.1,8.09,0.0,50.0,4.0,0.0,0.0,54.0,1.0,1054.0
4520,Joeman0079,,,,2007-05-20T00:00:00+00:00,101.6,0.0,0.0,260.0,7.0,0.0,56.0,323.0,0.0,5904.0
4521,slowdanse,Female,,SoCal,2007-05-20T00:00:00+00:00,40.9,7.53,40.0,135.0,8.0,12.0,9.0,204.0,0.0,2597.0
4522,denzo,Male,1983-08-03T00:00:00+00:00,"Long Beach, CA",2007-05-20T00:00:00+00:00,24.9,7.96,15.0,32.0,1.0,1.0,0.0,49.0,0.0,1515.0
4523,abit,,,,2007-05-20T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4524,Mohji,,,,2007-05-20T00:00:00+00:00,3.7,7.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,224.0
4525,SaturnTheIcy,,,,2007-05-20T00:00:00+00:00,6.1,8.5,2.0,2.0,0.0,0.0,0.0,4.0,0.0,374.0
4526,Shiro-Neko,,,"Garden Grove, California",2007-05-20T00:00:00+00:00,143.4,8.13,24.0,340.0,97.0,28.0,871.0,1360.0,2.0,8621.0
4527,fazz,,,,2007-05-20T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4528,masterz,Male,1978-08-18T00:00:00+00:00,"Seattle, WA",2007-05-20T00:00:00+00:00,33.4,0.0,21.0,84.0,166.0,0.0,13.0,284.0,0.0,1989.0
4529,Vataro,,,,2007-05-20T00:00:00+00:00,49.3,7.15,8.0,141.0,0.0,4.0,0.0,153.0,2.0,2900.0
4530,Draendil,Male,,,2007-05-20T00:00:00+00:00,61.9,8.24,105.0,226.0,12.0,72.0,115.0,530.0,97.0,3261.0
4531,ILuvzKyou,,,,2007-05-20T00:00:00+00:00,20.6,8.15,0.0,25.0,2.0,1.0,4.0,32.0,72.0,1117.0
4532,punkednoodle,Female,,,2007-05-20T00:00:00+00:00,4.7,8.33,1.0,5.0,0.0,0.0,0.0,6.0,0.0,276.0
4533,mero-chan03,Female,,,2007-05-20T00:00:00+00:00,43.5,8.88,5.0,37.0,7.0,1.0,3.0,53.0,62.0,2568.0
4534,kanako,Female,1987-08-19T00:00:00+00:00,"Melbourne, Australia",2007-05-20T00:00:00+00:00,186.4,7.27,10.0,58.0,10.0,0.0,2.0,80.0,138.0,11078.0
4535,dlwilson7876,,,,2007-05-20T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4536,Hoodlum,Male,1986-12-12T00:00:00+00:00,,2007-05-20T00:00:00+00:00,33.1,7.37,16.0,51.0,1.0,5.0,123.0,196.0,2.0,1969.0
4537,whtrabbit,Female,,,2007-05-21T00:00:00+00:00,42.5,8.94,6.0,68.0,14.0,13.0,7.0,108.0,0.0,2487.0
4538,xximperfectxxone,,,,2007-05-21T00:00:00+00:00,8.9,7.12,4.0,9.0,1.0,5.0,7.0,26.0,0.0,526.0
4539,AyuOichi,Male,1983-11-25T00:00:00+00:00,Norway,2007-05-21T00:00:00+00:00,25.0,7.87,1.0,68.0,50.0,1.0,38.0,158.0,0.0,1488.0
4540,ahnjel,Female,1984-03-13T00:00:00+00:00,"encino, salifornia",2007-05-21T00:00:00+00:00,1.2,8.5,1.0,1.0,0.0,0.0,0.0,2.0,1.0,72.0
4541,lilJrJr,,,,2007-05-21T00:00:00+00:00,0.5,7.67,1.0,1.0,0.0,1.0,0.0,3.0,0.0,31.0
4542,shana,,,,2007-05-21T00:00:00+00:00,64.3,8.0,5.0,166.0,8.0,11.0,1.0,191.0,32.0,3850.0
4543,Seth,,,,2007-05-21T00:00:00+00:00,94.2,7.51,19.0,143.0,19.0,6.0,26.0,213.0,2.0,5641.0
4544,IceWolf,Female,1990-10-20T00:00:00+00:00,Estonia,2007-05-21T00:00:00+00:00,130.2,6.97,78.0,653.0,121.0,190.0,687.0,1729.0,56.0,8330.0
4545,chinanit,Female,,,2007-05-21T00:00:00+00:00,14.5,7.64,9.0,32.0,3.0,8.0,5.0,57.0,2.0,885.0
4546,go_raiden,,,,2007-05-21T00:00:00+00:00,5.2,10.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,309.0
4547,raidomees,Male,1992-04-19T00:00:00+00:00,Estonia,2007-05-21T00:00:00+00:00,101.5,6.55,2.0,188.0,0.0,70.0,0.0,260.0,9.0,5980.0
4548,ZehSharingan,,,,2007-05-21T00:00:00+00:00,6.9,9.0,4.0,7.0,0.0,1.0,19.0,31.0,0.0,412.0
4549,pi_rar,Male,,,2007-05-21T00:00:00+00:00,60.8,7.37,18.0,264.0,32.0,28.0,148.0,490.0,17.0,3505.0
4550,shadowman,Male,,Estonia,2007-05-21T00:00:00+00:00,24.3,7.97,0.0,107.0,1.0,27.0,0.0,135.0,0.0,1314.0
4551,Hanajim,,1989-10-24T00:00:00+00:00,,2007-05-21T00:00:00+00:00,16.5,8.25,9.0,38.0,5.0,1.0,0.0,53.0,7.0,971.0
4552,icesnake187,,,,2007-05-21T00:00:00+00:00,91.7,7.75,10.0,141.0,2.0,8.0,17.0,178.0,0.0,5503.0
4553,AlienX,,,,2007-05-21T00:00:00+00:00,10.7,7.97,9.0,29.0,8.0,2.0,75.0,123.0,0.0,632.0
4554,Pokza,,,,2007-05-21T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4555,testsa33,,,,2007-05-21T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4556,cenorig,Male,,,2007-05-21T00:00:00+00:00,49.5,7.54,13.0,133.0,9.0,18.0,3.0,176.0,0.0,2946.0
4557,dannywolt,Male,,,2007-05-21T00:00:00+00:00,83.5,7.31,58.0,222.0,0.0,0.0,43.0,323.0,0.0,4872.0
4558,pc_animelist,Male,,"Los Angeles, CA",2007-05-21T00:00:00+00:00,49.3,7.63,5.0,216.0,2.0,0.0,30.0,253.0,0.0,2829.0
4559,jessa83,,,,2007-05-21T00:00:00+00:00,0.2,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,12.0
4560,Kappawell,Male,1991-04-03T00:00:00+00:00,,2007-05-21T00:00:00+00:00,103.4,9.52,25.0,242.0,40.0,1.0,623.0,931.0,0.0,6200.0
4561,mistrix,Female,1992-05-26T00:00:00+00:00,Megalo-Mesembria,2007-05-21T00:00:00+00:00,115.2,5.39,8.0,494.0,104.0,43.0,808.0,1457.0,136.0,7010.0
4562,Wogg3,Male,1989-07-16T00:00:00+00:00,Sastamala,2007-05-21T00:00:00+00:00,30.1,8.44,1.0,98.0,8.0,4.0,59.0,170.0,7.0,1733.0
4563,Masamasa,,,,2007-05-21T00:00:00+00:00,71.2,7.84,4.0,291.0,18.0,2.0,24.0,339.0,3.0,4603.0
4564,Fay_Wood,Female,1991-08-20T00:00:00+00:00,,2007-05-21T00:00:00+00:00,272.1,7.17,15.0,922.0,41.0,427.0,3.0,1408.0,0.0,16155.0
4565,SirGir,Male,,,2007-05-21T00:00:00+00:00,124.1,7.78,22.0,317.0,7.0,196.0,3.0,545.0,0.0,7496.0
4566,dindin,,,,2007-05-21T00:00:00+00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4567,rileth,,,,2007-05-21T00:00:00+00:00,105.5,7.49,1.0,55.0,5.0,13.0,1.0,75.0,86.0,6250.0
4568,Reshaim,,,,2007-05-21T00:00:00+00:00,17.7,8.52,1.0,20.0,0.0,0.0,0.0,21.0,0.0,1036.0
4569,mylemon2008,,,,2007-05-21T00:00:00+00:00,2.3,9.5,1.0,1.0,0.0,0.0,0.0,2.0,0.0,139.0
4570,HuSSaR,,,,2007-05-21T00:00:00+00:00,192.7,6.87,7.0,391.0,0.0,0.0,101.0,499.0,0.0,11405.0
4571,do-chan,,,,2007-05-21T00:00:00+00:00,5.7,9.2,0.0,4.0,1.0,1.0,0.0,6.0,14.0,317.0
4572,Riccku,Male,1995-06-01T00:00:00+00:00,,2007-05-21T00:00:00+00:00,0.8,7.86,1.0,9.0,1.0,0.0,10.0,21.0,0.0,16.0
4573,legal,Male,1989-05-15T00:00:00+00:00,S�o Paulo,2007-05-21T00:00:00+00:00,26.1,0.0,15.0,26.0,7.0,0.0,14.0,62.0,2.0,1573.0
4574,testing,,,,2007-05-21T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4575,MangoSlushie,Female,,Texas,2007-05-21T00:00:00+00:00,74.7,7.09,7.0,114.0,8.0,7.0,69.0,205.0,19.0,4417.0
4576,chelc,,,,2007-05-21T00:00:00+00:00,37.0,8.6,9.0,74.0,43.0,22.0,24.0,172.0,7.0,2389.0
4577,Evilosity,,,,2007-05-21T00:00:00+00:00,4.0,8.17,2.0,4.0,0.0,0.0,2.0,8.0,0.0,249.0
4578,tSUu,,,,2007-05-21T00:00:00+00:00,32.0,9.0,2.0,1.0,0.0,0.0,0.0,3.0,5.0,1918.0
4579,Lukito,Male,,Kyoto,2007-05-21T00:00:00+00:00,187.9,6.8,10.0,363.0,44.0,27.0,134.0,578.0,52.0,11357.0
4580,Fernando,Male,,"Ribeirao Preto, Sao Paulo - Brasil",2007-05-21T00:00:00+00:00,115.6,8.03,19.0,413.0,1.0,0.0,43.0,476.0,80.0,6683.0
4581,linhkawaii,,,,2007-05-21T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4582,Ryuvin,Male,1986-06-19T00:00:00+00:00,"Porterville, California",2007-05-21T00:00:00+00:00,3.2,9.4,5.0,5.0,0.0,0.0,0.0,10.0,6.0,191.0
4583,jocejoce1001,Female,1991-08-10T00:00:00+00:00,"Sacramento, California",2007-05-21T00:00:00+00:00,41.6,9.69,35.0,60.0,0.0,0.0,40.0,135.0,38.0,2482.0
4584,darkprince1236,Male,1987-01-20T00:00:00+00:00,west shit new york,2007-05-21T00:00:00+00:00,0.3,9.5,1.0,5.0,0.0,0.0,0.0,6.0,0.0,6.0
4585,MikotoNakadai,,,,2007-05-21T00:00:00+00:00,75.3,6.71,12.0,110.0,11.0,10.0,4.0,147.0,10.0,4447.0
4586,BoAayu,,,,2007-05-21T00:00:00+00:00,2.1,9.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,125.0
4587,DashingLime,Male,1990-03-10T00:00:00+00:00,"Vancouver, British Columbia",2007-05-21T00:00:00+00:00,28.1,7.34,3.0,69.0,9.0,15.0,10.0,106.0,9.0,1612.0
4588,fAAni,Male,1984-09-24T00:00:00+00:00,istanbul,2007-05-21T00:00:00+00:00,63.1,7.85,8.0,173.0,0.0,16.0,4.0,201.0,0.0,3661.0
4589,ewty,,,,2007-05-22T00:00:00+00:00,12.3,7.24,1.0,34.0,7.0,2.0,14.0,58.0,0.0,708.0
4590,ppelz,Male,,"modiin, israel",2007-05-22T00:00:00+00:00,12.1,8.05,2.0,18.0,1.0,4.0,0.0,25.0,1.0,721.0
4592,bobide,Male,,,2007-05-22T00:00:00+00:00,88.7,7.68,4.0,197.0,17.0,12.0,28.0,258.0,14.0,5108.0
4593,Alexjg42,,,,2007-05-22T00:00:00+00:00,12.2,8.03,25.0,55.0,0.0,10.0,20.0,110.0,0.0,701.0
4594,spartacux,,,,2007-05-22T00:00:00+00:00,1.1,8.5,0.0,4.0,0.0,0.0,0.0,4.0,0.0,67.0
4595,tanukun,,,,2007-05-22T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4596,gimliisadwarf,Male,1988-05-15T00:00:00+00:00,,2007-05-22T00:00:00+00:00,35.8,8.03,3.0,98.0,8.0,7.0,16.0,132.0,7.0,2091.0
4597,googleplex01,,,,2007-05-22T00:00:00+00:00,0.5,9.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,31.0
4598,keevarou,,,,2007-05-22T00:00:00+00:00,62.9,8.49,3.0,99.0,4.0,1.0,2.0,109.0,53.0,3690.0
4599,Karee,Male,1990-07-28T00:00:00+00:00,"Hyvink��, Finland",2007-05-22T00:00:00+00:00,30.8,8.03,5.0,61.0,0.0,6.0,0.0,72.0,39.0,1798.0
4600,BlackWolf,Male,1983-10-05T00:00:00+00:00,"Guatemala, Guatemala",2007-05-22T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4601,LLLV,,,,2007-05-22T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4602,_xyz_,Male,,,2007-05-22T00:00:00+00:00,15.8,3.0,0.0,46.0,40.0,15.0,4.0,105.0,0.0,966.0
4603,debz521,Female,1993-05-21T00:00:00+00:00,Philippines,2007-05-22T00:00:00+00:00,7.9,8.35,3.0,14.0,0.0,1.0,3.0,21.0,0.0,473.0
4604,Syaoran,Male,,UK,2007-05-22T00:00:00+00:00,141.6,8.89,9.0,163.0,19.0,7.0,44.0,242.0,183.0,8357.0
4605,Willypiggy,,1990-01-01T00:00:00+00:00,,2007-05-22T00:00:00+00:00,18.9,8.38,6.0,52.0,12.0,31.0,84.0,185.0,10.0,1054.0
4606,kurisutofuaa,,,,2007-05-22T00:00:00+00:00,2.6,9.25,0.0,4.0,0.0,0.0,0.0,4.0,2.0,155.0
4607,Fridge,Male,1978-07-26T00:00:00+00:00,"Munich, Germany",2007-05-22T00:00:00+00:00,132.1,8.7,59.0,362.0,21.0,15.0,3.0,460.0,0.0,7783.0
4608,Rin--,,,Emperor's Heart,2007-05-22T00:00:00+00:00,1.5,7.0,2.0,4.0,0.0,0.0,0.0,6.0,0.0,88.0
4609,Spynks,,,,2007-05-22T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4610,rockintomordor,Male,,,2007-05-22T00:00:00+00:00,8.5,8.68,0.0,22.0,0.0,7.0,0.0,29.0,0.0,508.0
4611,chibuki,Male,1989-07-31T00:00:00+00:00,094,2007-05-22T00:00:00+00:00,260.3,7.11,28.0,1039.0,102.0,37.0,37.0,1243.0,66.0,15647.0
4612,Slvn,,,,2007-05-22T00:00:00+00:00,0.8,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,43.0
4613,shidobu,Male,1984-09-09T00:00:00+00:00,,2007-05-22T00:00:00+00:00,3.6,0.0,1.0,6.0,1.0,0.0,0.0,8.0,0.0,216.0
4614,gendo7,Male,1982-03-21T00:00:00+00:00,"Vancouver, BC",2007-05-22T00:00:00+00:00,96.1,7.37,13.0,274.0,21.0,69.0,172.0,549.0,52.0,5506.0
4615,Syk,Female,,"Buenos Aires, Argentina",2007-05-22T00:00:00+00:00,35.4,7.69,0.0,55.0,11.0,3.0,6.0,75.0,38.0,2220.0
4616,Bandoleiro,,,,2007-05-22T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4617,gsilver,,,,2007-05-22T00:00:00+00:00,141.9,7.91,11.0,474.0,31.0,43.0,35.0,594.0,0.0,8628.0
4618,mtdewshinigami,,,,2007-05-22T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4619,faris_sim,,,,2007-05-22T00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4620,Mattwasx,,,,2007-05-22T00:00:00+00:00,0.5,4.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,28.0
4621,KC_Writes,Female,,The City,2007-05-22T00:00:00+00:00,141.8,7.42,4.0,384.0,30.0,22.0,93.0,533.0,7.0,8318.0
4622,k3nsh1n,,,,2007-05-22T00:00:00+00:00,10.0,8.55,2.0,28.0,0.0,0.0,0.0,30.0,44.0,389.0
4623,adam69ny,,,,2007-05-22T00:00:00+00:00,9.6,9.0,0.0,2.0,0.0,0.0,0.0,2.0,6.0,550.0
4624,Charagon,,,,2007-05-22T00:00:00+00:00,114.3,8.13,8.0,149.0,2.0,1.0,1.0,161.0,50.0,6695.0
4625,Tencellar,Male,1987-06-09T00:00:00+00:00,,2007-05-22T00:00:00+00:00,64.3,7.7,30.0,151.0,40.0,19.0,389.0,629.0,25.0,3780.0
4626,Nisemon,Male,1991-12-13T00:00:00+00:00,Canada,2007-05-22T00:00:00+00:00,32.1,8.86,4.0,90.0,17.0,8.0,51.0,170.0,0.0,1909.0
